school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
GP,F,16.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,,1.0,0.0,False,False,False,False,True,True,True,False,3.0,4.0,4.0,3.0,3.0,1.0,4.0,10.0,11.0,11,portuguese
GP,M,17.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,False,True,False,False,True,True,,False,,4.0,5.0,1.0,2.0,5.0,22.0,9.0,7.0,6,portuguese
GP,F,15.0,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,4.0,2.0,1.0,2.0,5.0,0.0,12.0,12.0,12,portuguese
GP,F,15.0,U,LE3,A,2.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,False,True,False,True,True,False,True,,4.0,4.0,,1.0,1.0,5.0,0.0,11.0,10.0,10,portuguese
GP,F,15.0,U,GT3,T,3.0,2.0,health,services,home,father,1.0,2.0,1.0,False,True,False,False,True,True,True,False,3.0,3.0,,1.0,1.0,3.0,2.0,11.0,11.0,11,portuguese
GP,F,15.0,U,GT3,T,1.0,2.0,at_home,other,,mother,1.0,2.0,0.0,False,True,,False,False,True,True,False,4.0,3.0,2.0,1.0,1.0,5.0,6.0,13.0,12.0,13,portuguese
GP,,15.0,U,GT3,T,1.0,2.0,,services,course,father,1.0,2.0,0.0,False,False,False,False,False,True,False,True,2.0,3.0,4.0,2.0,4.0,1.0,6.0,11.0,11.0,11,portuguese
,M,16.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,False,True,False,False,True,False,True,True,3.0,3.0,2.0,,1.0,5.0,16.0,9.0,9.0,8,portuguese
GP,M,15.0,U,LE3,A,,1.0,services,other,course,mother,4.0,1.0,0.0,False,False,False,False,True,True,True,False,4.0,5.0,5.0,2.0,5.0,5.0,0.0,12.0,11.0,11,portuguese
GP,,18.0,U,LE3,T,1.0,1.0,other,other,course,mother,1.0,1.0,2.0,False,False,False,False,True,False,True,True,2.0,3.0,5.0,2.0,5.0,4.0,0.0,11.0,9.0,0,portuguese
GP,M,16.0,U,LE3,T,2.0,1.0,at_home,other,course,mother,1.0,1.0,1.0,False,False,False,True,,True,,,4.0,,4.0,3.0,5.0,5.0,6.0,9.0,10.0,10,portuguese
GP,F,15.0,R,GT3,T,3.0,3.0,services,services,reputation,other,2.0,3.0,0.0,False,True,True,True,True,True,True,True,4.0,2.0,1.0,2.0,3.0,3.0,2.0,13.0,13.0,13,portuguese
GP,M,19.0,U,GT3,T,3.0,2.0,services,at_home,home,mother,1.0,1.0,0.0,False,True,False,False,True,False,True,True,4.0,5.0,4.0,1.0,1.0,,,,9.0,11,portuguese
GP,F,17.0,U,GT3,T,4.0,4.0,other,teacher,course,mother,1.0,1.0,0.0,True,True,False,False,True,True,False,True,4.0,2.0,1.0,1.0,1.0,4.0,0.0,13.0,13.0,13,portuguese
,M,15.0,R,GT3,T,2.0,3.0,at_home,services,course,mother,1.0,2.0,0.0,True,False,True,True,True,True,False,False,4.0,4.0,4.0,1.0,,1.0,0.0,,8.0,8,portuguese
GP,M,17.0,R,LE3,T,1.0,2.0,other,other,,mother,1.0,1.0,3.0,False,False,False,False,True,True,False,False,2.0,2.0,2.0,3.0,3.0,5.0,14.0,9.0,,10,portuguese
GP,F,18.0,R,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1.0,3.0,False,True,False,True,False,True,False,False,5.0,2.0,5.0,1.0,5.0,4.0,6.0,11.0,10.0,11,portuguese
GP,M,16.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,3.0,1.0,0.0,False,False,False,False,False,True,False,False,4.0,2.0,2.0,1.0,2.0,3.0,4.0,12.0,,11,portuguese
,M,16.0,U,GT3,T,3.0,3.0,other,services,course,father,1.0,2.0,1.0,False,True,False,False,True,True,True,True,4.0,5.0,5.0,4.0,4.0,5.0,0.0,10.0,10.0,1,portuguese
GP,M,,,LE3,T,1.0,2.0,health,services,course,mother,2.0,1.0,2.0,False,False,False,False,False,,True,,4.0,4.0,5.0,3.0,5.0,5.0,0.0,9.0,8.0,10,portuguese
GP,M,17.0,R,LE3,T,2.0,1.0,at_home,other,course,mother,2.0,1.0,,False,False,True,True,True,False,True,True,3.0,3.0,,2.0,2.0,5.0,8.0,8.0,8.0,9,portuguese
GP,M,17.0,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,2.0,2.0,True,True,False,False,True,True,True,True,4.0,4.0,4.0,1.0,4.0,3.0,4.0,7.0,6.0,8,portuguese
GP,M,15.0,U,LE3,T,1.0,2.0,other,other,,mother,2.0,1.0,0.0,False,False,False,True,True,True,False,False,4.0,4.0,4.0,2.0,4.0,5.0,2.0,8.0,9.0,10,
GP,M,16.0,U,GT3,T,1.0,3.0,at_home,services,course,father,1.0,1.0,1.0,False,False,False,False,True,False,True,False,5.0,3.0,3.0,1.0,4.0,2.0,2.0,9.0,8.0,8,portuguese
GP,M,17.0,R,LE3,T,1.0,1.0,other,services,,mother,4.0,2.0,0.0,False,False,False,True,True,False,,True,5.0,3.0,5.0,1.0,5.0,5.0,0.0,,8.0,8,
GP,M,17.0,U,GT3,T,3.0,2.0,services,services,course,mother,2.0,1.0,3.0,False,True,False,True,False,False,False,False,4.0,5.0,2.0,1.0,1.0,,10.0,8.0,,8,portuguese
GP,M,16.0,U,GT3,T,2.0,2.0,,other,course,father,1.0,2.0,0.0,False,False,False,False,True,False,True,False,4.0,3.0,5.0,2.0,4.0,4.0,0.0,,10.0,11,portuguese
GP,F,16.0,U,GT3,T,4.0,2.0,health,services,home,father,1.0,2.0,0.0,False,False,False,False,True,True,True,True,4.0,2.0,3.0,1.0,1.0,3.0,0.0,17.0,17.0,18,portuguese
GP,F,16.0,U,,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,False,True,False,False,,True,True,False,5.0,1.0,5.0,1.0,1.0,4.0,0.0,12.0,12.0,13,portuguese
,F,16.0,U,GT3,T,4.0,4.0,health,health,reputation,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,True,4.0,4.0,2.0,1.0,1.0,3.0,0.0,16.0,16.0,17,portuguese
GP,,16.0,,GT3,T,3.0,4.0,,other,course,father,3.0,1.0,1.0,False,,False,True,False,True,True,False,3.0,4.0,,2.0,4.0,2.0,4.0,9.0,9.0,10,portuguese
GP,M,16.0,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,2.0,0.0,False,True,False,True,True,,,True,4.0,3.0,2.0,,1.0,3.0,0.0,16.0,17.0,18,portuguese
GP,M,17.0,U,LE3,T,4.0,4.0,teacher,other,reputation,,1.0,2.0,0.0,False,True,False,True,,True,True,False,4.0,4.0,4.0,1.0,3.0,5.0,0.0,11.0,9.0,10,portuguese
GP,F,16.0,U,GT3,T,1.0,3.0,at_home,services,home,mother,1.0,2.0,0.0,False,False,False,True,False,True,True,True,4.0,,5.0,1.0,1.0,3.0,0.0,14.0,13.0,13,portuguese
GP,F,16.0,U,LE3,T,3.0,3.0,other,other,reputation,mother,2.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,4.0,5.0,1.0,1.0,4.0,0.0,14.0,14.0,15,portuguese
GP,M,17.0,U,,T,4.0,3.0,teacher,other,course,mother,2.0,2.0,0.0,False,False,False,True,True,True,True,False,4.0,,4.0,4.0,4.0,4.0,0.0,10.0,11.0,11,portuguese
GP,F,16.0,U,GT3,T,,2.0,services,other,reputation,mother,2.0,2.0,0.0,False,False,False,True,False,True,True,False,3.0,4.0,4.0,1.0,4.0,5.0,0.0,13.0,,14,portuguese
GP,M,17.0,U,GT3,T,3.0,3.0,other,other,,father,1.0,2.0,0.0,False,False,False,True,False,True,True,False,4.0,3.0,4.0,1.0,4.0,4.0,4.0,11.0,9.0,10,portuguese
GP,M,16.0,R,GT3,T,4.0,2.0,teacher,services,other,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,True,4.0,3.0,3.0,3.0,,3.0,8.0,10.0,,11,portuguese
GP,M,17.0,U,GT3,T,,3.0,other,,course,mother,1.0,2.0,0.0,False,True,True,True,True,True,True,True,5.0,,3.0,1.0,1.0,2.0,4.0,11.0,11.0,13,portuguese
GP,M,16.0,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,2.0,0.0,False,True,True,True,True,,True,False,3.0,4.0,3.0,2.0,3.0,3.0,4.0,11.0,10.0,11,portuguese
GP,M,16.0,U,,T,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,2.0,3.0,1.0,2.0,3.0,0.0,11.0,12.0,13,portuguese
GP,F,17.0,U,GT3,T,2.0,4.0,services,services,reputation,father,1.0,2.0,0.0,False,True,False,True,True,True,False,False,5.0,4.0,2.0,2.0,3.0,5.0,0.0,17.0,18.0,17,portuguese
GP,F,17.0,U,LE3,T,,3.0,other,other,reputation,mother,1.0,2.0,0.0,False,True,False,True,True,True,True,True,,3.0,3.0,2.0,3.0,1.0,32.0,14.0,13.0,14,portuguese
,F,16.0,U,GT3,T,3.0,2.0,other,other,reputation,mother,1.0,2.0,0.0,False,True,False,False,,True,True,False,1.0,2.0,2.0,1.0,2.0,1.0,8.0,14.0,15.0,16,
GP,M,17.0,U,GT3,T,3.0,3.0,services,services,other,mother,,2.0,0.0,False,True,False,True,True,True,True,True,,,4.0,2.0,3.0,4.0,6.0,11.0,,14,portuguese
GP,M,16.0,U,GT3,T,1.0,,services,services,other,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,True,3.0,3.0,3.0,1.0,,3.0,0.0,10.0,9.0,11,portuguese
GP,M,16.0,U,LE3,T,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,2.0,3.0,1.0,2.0,,0.0,,14.0,16,portuguese
GP,F,17.0,U,GT3,A,3.0,3.0,health,other,reputation,mother,1.0,2.0,0.0,False,True,,False,False,True,True,True,3.0,3.0,3.0,1.0,3.0,3.0,10.0,,,14,portuguese
GP,M,17.0,R,GT3,T,1.0,2.0,at_home,other,home,mother,1.0,2.0,0.0,False,False,False,False,True,True,False,False,3.0,1.0,3.0,1.0,5.0,3.0,6.0,9.0,9.0,10,portuguese
GP,,16.0,U,GT3,T,2.0,3.0,,services,course,mother,1.0,2.0,0.0,False,False,False,False,True,True,True,False,4.0,3.0,3.0,1.0,1.0,2.0,6.0,12.0,12.0,13,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,False,5.0,3.0,,1.0,1.0,3.0,0.0,12.0,11.0,12,portuguese
GP,M,17.0,U,GT3,T,1.0,2.0,at_home,services,other,other,2.0,2.0,0.0,False,False,False,True,False,True,,False,4.0,4.0,4.0,4.0,5.0,5.0,16.0,10.0,11.0,12,portuguese
GP,M,16.0,R,GT3,T,3.0,3.0,services,services,reputation,mother,1.0,1.0,0.0,False,,False,True,True,True,True,False,4.0,3.0,2.0,3.0,4.0,5.0,0.0,11.0,10.0,10,portuguese
GP,M,16.0,U,GT3,T,2.0,3.0,other,other,home,father,2.0,1.0,0.0,False,False,False,False,True,True,True,False,5.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,12.0,12,portuguese
GP,F,17.0,U,LE3,T,2.0,,services,services,course,father,,2.0,0.0,False,False,False,,True,,True,True,4.0,3.0,2.0,1.0,1.0,5.0,8.0,14.0,,16,portuguese
GP,M,17.0,U,GT3,T,,4.0,services,teacher,home,mother,1.0,1.0,0.0,False,False,False,False,True,True,True,False,5.0,2.0,3.0,1.0,2.0,5.0,4.0,13.0,13.0,14,portuguese
GP,M,16.0,R,LE3,T,3.0,3.0,teacher,other,home,father,3.0,1.0,0.0,False,True,False,True,True,True,True,False,3.0,3.0,4.0,3.0,5.0,3.0,16.0,10.0,11.0,12,portuguese
GP,F,17.0,,GT3,T,4.0,,services,teacher,home,mother,2.0,1.0,1.0,False,True,False,False,True,True,True,False,4.0,2.0,4.0,2.0,3.0,2.0,30.0,14.0,15.0,16,portuguese
GP,F,16.0,U,LE3,T,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,5.0,2.0,1.0,2.0,3.0,0.0,11.0,10.0,11,portuguese
GP,F,16.0,U,GT3,T,4.0,3.0,health,other,home,mother,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,5.0,1.0,5.0,2.0,2.0,14.0,14.0,15,portuguese
GP,F,16.0,U,GT3,T,2.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,True,True,False,True,True,True,False,False,4.0,4.0,,1.0,3.0,4.0,4.0,11.0,,12,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,other,other,course,mother,1.0,2.0,0.0,False,True,False,False,False,True,False,False,4.0,4.0,4.0,1.0,3.0,1.0,0.0,,15.0,15,portuguese
GP,F,17.0,R,,T,2.0,2.0,other,other,reputation,mother,1.0,1.0,0.0,False,True,False,False,True,True,True,False,5.0,3.0,2.0,1.0,2.0,3.0,21.0,13.0,13.0,13,
GP,,16.0,R,GT3,T,2.0,2.0,services,services,reputation,mother,,4.0,0.0,False,True,False,True,False,True,True,False,5.0,3.0,5.0,1.0,1.0,5.0,6.0,13.0,,13,portuguese
GP,F,17.0,U,GT3,T,3.0,4.0,at_home,services,home,,1.0,3.0,1.0,False,True,True,False,True,True,True,True,4.0,4.0,3.0,3.0,4.0,5.0,14.0,8.0,9.0,8,portuguese
GP,F,16.0,U,GT3,A,3.0,1.0,services,other,course,mother,1.0,2.0,0.0,False,,False,False,True,True,True,False,2.0,3.0,3.0,,2.0,,2.0,11.0,11.0,12,portuguese
GP,F,16.0,U,,T,4.0,3.0,teacher,other,other,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,,3.0,2.0,1.0,1.0,,4.0,14.0,15.0,15,portuguese
GP,F,16.0,U,GT3,T,1.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,False,True,False,False,True,True,False,False,4.0,3.0,2.0,1.0,4.0,5.0,2.0,12.0,13.0,13,portuguese
GP,F,17.0,R,GT3,T,4.0,3.0,teacher,other,reputation,mother,2.0,3.0,0.0,False,True,False,True,True,True,True,True,4.0,4.0,2.0,1.0,1.0,4.0,0.0,11.0,12.0,12,portuguese
GP,F,19.0,U,GT3,T,3.0,3.0,other,other,reputation,other,1.0,4.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,3.0,1.0,2.0,3.0,4.0,12.0,12.0,12,portuguese
GP,M,17.0,U,LE3,T,4.0,4.0,services,other,home,mother,,2.0,0.0,False,True,False,False,True,,True,True,5.0,3.0,5.0,4.0,5.0,3.0,15.0,,,12,portuguese
GP,F,16.0,U,GT3,A,,2.0,other,other,reputation,mother,1.0,2.0,0.0,True,True,False,False,True,True,True,False,3.0,3.0,4.0,1.0,1.0,4.0,0.0,13.0,13.0,13,portuguese
GP,M,18.0,,GT3,,2.0,2.0,services,other,home,mother,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,4.0,4.0,2.0,4.0,5.0,10.0,12.0,11.0,11,portuguese
GP,F,17.0,R,LE3,T,4.0,4.0,services,other,other,,1.0,1.0,0.0,False,True,False,False,True,True,False,False,5.0,2.0,1.0,1.0,2.0,3.0,6.0,12.0,11.0,11,portuguese
GP,F,,U,LE3,T,3.0,2.0,other,other,reputation,mother,2.0,2.0,0.0,False,False,False,False,True,True,,False,4.0,4.0,4.0,1.0,3.0,1.0,2.0,14.0,,15,portuguese
GP,F,17.0,U,GT3,T,4.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,False,False,False,False,True,True,True,True,3.0,4.0,5.0,2.0,4.0,1.0,16.0,11.0,9.0,10,portuguese
GP,M,18.0,U,LE3,T,3.0,3.0,services,health,home,father,1.0,2.0,0.0,False,True,False,,True,True,True,,3.0,2.0,4.0,2.0,4.0,4.0,10.0,10.0,10.0,10,portuguese
GP,F,17.0,U,GT3,T,2.0,3.0,at_home,other,home,father,2.0,1.0,0.0,False,True,False,False,True,True,False,False,3.0,3.0,3.0,1.0,4.0,3.0,4.0,12.0,13.0,13,portuguese
GP,F,,U,GT3,T,2.0,2.0,at_home,at_home,course,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,,4.0,3.0,3.0,1.0,1.0,4.0,0.0,12.0,12.0,13,portuguese
GP,F,17.0,R,GT3,T,2.0,1.0,at_home,services,reputation,mother,2.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,2.0,5.0,1.0,2.0,5.0,0.0,11.0,10.0,11,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,at_home,other,reputation,mother,1.0,3.0,0.0,False,True,False,True,True,True,False,True,4.0,3.0,4.0,1.0,1.0,5.0,12.0,,12.0,12,portuguese
GP,F,16.0,U,GT3,T,2.0,3.0,services,teacher,other,mother,1.0,2.0,0.0,True,False,False,False,True,True,True,False,2.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,13.0,14,portuguese
GP,M,18.0,U,GT3,T,2.0,2.0,other,other,home,mother,2.0,2.0,3.0,False,True,True,False,True,True,True,False,3.0,3.0,3.0,,5.0,4.0,9.0,10.0,9.0,10,portuguese
GP,F,16.0,U,GT3,T,4.0,4.0,teacher,services,home,mother,1.0,3.0,0.0,False,True,False,True,False,True,True,False,5.0,3.0,2.0,1.0,1.0,5.0,4.0,15.0,,16,portuguese
GP,F,18.0,R,GT3,T,3.0,1.0,other,other,reputation,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,,3.0,3.0,1.0,1.0,4.0,4.0,8.0,8.0,8,portuguese
,F,17.0,U,GT3,T,3.0,2.0,other,other,course,mother,1.0,,0.0,False,False,False,True,False,True,True,False,5.0,3.0,4.0,1.0,3.0,3.0,2.0,,18.0,17,portuguese
GP,M,17.0,U,LE3,T,2.0,3.0,services,services,reputation,father,1.0,2.0,0.0,False,True,False,False,False,True,True,False,5.0,3.0,3.0,,3.0,3.0,0.0,10.0,11.0,11,portuguese
GP,M,18.0,U,LE3,T,2.0,1.0,at_home,other,course,mother,4.0,2.0,0.0,True,True,False,True,True,,True,True,4.0,3.0,2.0,4.0,5.0,3.0,2.0,9.0,10.0,11,portuguese
GP,F,17.0,U,GT3,A,2.0,1.0,,other,course,,2.0,3.0,0.0,False,False,False,True,True,True,,True,3.0,2.0,3.0,1.0,,3.0,0.0,15.0,15.0,16,portuguese
GP,F,17.0,U,LE3,T,4.0,3.0,health,other,reputation,father,1.0,2.0,0.0,False,False,False,True,True,True,,True,3.0,2.0,3.0,1.0,2.0,3.0,0.0,,12.0,12,portuguese
GP,M,17.0,R,GT3,T,2.0,2.0,other,other,course,father,2.0,,0.0,False,True,False,True,True,True,True,False,4.0,5.0,2.0,1.0,,1.0,0.0,12.0,13.0,13,portuguese
GP,M,17.0,U,GT3,T,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,True,True,False,True,True,True,,True,4.0,5.0,5.0,1.0,3.0,2.0,0.0,13.0,13.0,13,portuguese
GP,M,16.0,U,GT3,T,4.0,4.0,health,other,reputation,father,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,2.0,4.0,2.0,4.0,1.0,0.0,13.0,13.0,14,portuguese
GP,M,16.0,U,LE3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,False,True,False,False,,True,True,False,3.0,4.0,2.0,1.0,1.0,5.0,2.0,9.0,9.0,9,portuguese
GP,M,16.0,U,GT3,T,3.0,2.0,at_home,other,reputation,mother,2.0,3.0,0.0,False,False,False,True,True,True,True,True,5.0,3.0,3.0,1.0,3.0,,0.0,12.0,12.0,12,portuguese
GP,M,17.0,U,LE3,T,2.0,2.0,,other,home,father,1.0,2.0,0.0,False,False,False,True,False,True,True,True,4.0,,2.0,5.0,5.0,4.0,0.0,16.0,16.0,16,portuguese
GP,F,16.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,False,False,,False,,True,True,True,4.0,5.0,2.0,1.0,,5.0,4.0,9.0,10.0,10,portuguese
GP,F,16.0,U,GT3,A,4.0,1.0,other,other,home,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,,3.0,3.0,1.0,2.0,5.0,0.0,14.0,13.0,13,portuguese
GP,F,18.0,U,LE3,A,2.0,4.0,services,other,course,mother,2.0,2.0,1.0,False,True,False,False,True,True,,False,4.0,3.0,3.0,1.0,1.0,3.0,18.0,,10.0,10,portuguese
GP,F,18.0,U,LE3,T,2.0,2.0,at_home,services,course,mother,,2.0,1.0,False,,False,False,False,True,True,True,5.0,3.0,1.0,1.0,1.0,5.0,16.0,,8.0,10,portuguese
GP,F,18.0,U,GT3,T,3.0,3.0,other,other,course,mother,2.0,1.0,1.0,False,False,False,False,True,False,,False,4.0,1.0,1.0,1.0,1.0,3.0,14.0,8.0,,7,portuguese
GP,M,18.0,U,,T,2.0,2.0,other,at_home,course,other,1.0,1.0,,False,True,False,True,False,False,True,True,4.0,4.0,3.0,2.0,2.0,1.0,,7.0,8.0,8,portuguese
GP,M,17.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,,True,False,True,False,True,True,False,4.0,2.0,1.0,1.0,2.0,5.0,6.0,10.0,,9,portuguese
GP,F,17.0,U,GT3,T,3.0,2.0,other,,course,father,1.0,2.0,0.0,False,False,False,True,True,True,False,False,5.0,4.0,2.0,1.0,1.0,3.0,4.0,14.0,14.0,15,portuguese
GP,F,17.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,1.0,,0.0,False,True,False,True,True,True,,True,4.0,3.0,2.0,1.0,2.0,4.0,10.0,11.0,10.0,10,portuguese
GP,F,16.0,U,GT3,T,1.0,2.0,other,other,course,mother,1.0,1.0,0.0,False,False,False,False,True,False,True,False,5.0,3.0,5.0,1.0,2.0,,4.0,12.0,11.0,11,portuguese
GP,F,17.0,,GT3,T,2.0,,at_home,services,course,mother,3.0,2.0,0.0,False,False,False,,True,True,False,False,2.0,1.0,1.0,1.0,1.0,3.0,2.0,13.0,13.0,13,portuguese
GP,F,17.0,,LE3,A,1.0,4.0,other,other,course,other,4.0,1.0,1.0,False,True,False,False,True,True,True,False,5.0,,4.0,,1.0,5.0,14.0,9.0,9.0,8,portuguese
GP,M,18.0,U,GT3,T,2.0,2.0,other,services,reputation,father,1.0,,0.0,False,False,False,False,True,False,True,False,5.0,5.0,4.0,3.0,5.0,2.0,16.0,,7.0,8,portuguese
GP,F,17.0,U,,A,2.0,2.0,other,other,home,mother,1.0,1.0,1.0,False,True,False,False,False,False,,False,3.0,1.0,2.0,1.0,1.0,1.0,,11.0,9.0,10,portuguese
GP,F,17.0,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,3.0,0.0,False,False,False,True,True,True,True,False,4.0,3.0,3.0,1.0,3.0,5.0,4.0,15.0,14.0,15,portuguese
GP,F,17.0,U,LE3,A,4.0,2.0,teacher,other,course,mother,1.0,2.0,0.0,False,True,False,True,True,True,False,False,4.0,3.0,2.0,1.0,1.0,4.0,4.0,15.0,14.0,14,portuguese
,M,17.0,U,LE3,T,4.0,3.0,,other,course,mother,2.0,2.0,0.0,False,False,False,True,True,True,True,True,,5.0,5.0,1.0,4.0,5.0,8.0,15.0,15.0,15,portuguese
GP,M,17.0,R,LE3,A,4.0,4.0,teacher,other,,mother,2.0,2.0,0.0,False,True,False,False,True,True,True,False,3.0,3.0,3.0,2.0,3.0,4.0,0.0,12.0,12.0,12,portuguese
GP,M,16.0,U,LE3,T,4.0,3.0,teacher,other,course,mother,1.0,1.0,0.0,False,,False,True,False,True,True,False,5.0,4.0,5.0,1.0,1.0,3.0,7.0,14.0,14.0,15,portuguese
GP,M,16.0,U,GT3,T,4.0,4.0,services,services,course,mother,1.0,1.0,0.0,,False,True,True,True,True,True,False,5.0,,2.0,1.0,2.0,5.0,4.0,14.0,15.0,15,portuguese
GP,F,17.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,2.0,0.0,False,True,True,,True,True,True,True,5.0,3.0,1.0,1.0,4.0,5.0,2.0,,11.0,12,portuguese
GP,M,17.0,R,GT3,T,1.0,1.0,other,other,home,father,2.0,,,False,False,False,False,False,True,True,True,4.0,3.0,3.0,1.0,1.0,1.0,,13.0,14.0,15,portuguese
GP,F,17.0,U,GT3,,3.0,3.0,services,,home,mother,2.0,3.0,,False,True,False,False,True,True,True,True,,,2.0,2.0,3.0,5.0,10.0,11.0,11.0,11,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,at_home,other,course,mother,1.0,2.0,0.0,True,False,False,False,False,True,,True,4.0,3.0,2.0,1.0,1.0,4.0,10.0,10.0,9.0,10,portuguese
,F,18.0,U,GT3,T,2.0,1.0,other,other,course,other,2.0,3.0,0.0,False,True,False,False,False,True,True,True,4.0,4.0,4.0,1.0,1.0,3.0,10.0,12.0,10.0,11,portuguese
GP,M,16.0,U,GT3,T,2.0,1.0,other,other,course,mother,3.0,1.0,,False,False,False,False,True,True,True,False,4.0,3.0,3.0,1.0,1.0,4.0,7.0,,16.0,16,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2.0,0.0,False,True,False,False,True,True,False,False,4.0,3.0,4.0,1.0,2.0,5.0,4.0,11.0,10.0,11,portuguese
GP,M,17.0,U,GT3,T,2.0,3.0,other,other,course,father,2.0,1.0,0.0,False,False,False,False,True,True,True,False,5.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,12.0,13,portuguese
GP,M,22.0,U,GT3,T,3.0,1.0,services,services,other,mother,1.0,1.0,3.0,False,False,False,False,False,False,True,True,5.0,4.0,5.0,5.0,5.0,,12.0,7.0,,5,portuguese
GP,M,18.0,R,LE3,T,3.0,3.0,other,services,course,mother,1.0,2.0,0.0,False,True,False,False,True,True,,True,4.0,3.0,3.0,1.0,3.0,5.0,8.0,10.0,9.0,10,portuguese
GP,M,16.0,U,GT3,T,0.0,2.0,other,other,other,mother,1.0,1.0,0.0,False,False,False,False,False,True,True,False,4.0,3.0,2.0,2.0,4.0,5.0,0.0,11.0,12.0,11,portuguese
GP,M,18.0,U,GT3,T,3.0,2.0,services,other,course,mother,2.0,1.0,0.0,False,False,,False,True,False,True,False,4.0,4.0,5.0,2.0,4.0,5.0,8.0,7.0,8.0,7,portuguese
GP,M,16.0,U,GT3,T,3.0,3.0,at_home,other,reputation,other,3.0,2.0,1.0,True,True,False,False,False,,True,False,5.0,3.0,3.0,1.0,3.0,2.0,4.0,9.0,,10,
GP,M,18.0,U,GT3,,2.0,1.0,services,services,other,mother,1.0,1.0,2.0,False,False,False,False,False,False,True,False,3.0,2.0,5.0,2.0,5.0,5.0,4.0,7.0,8.0,6,portuguese
GP,M,16.0,R,GT3,T,2.0,1.0,other,other,course,mother,2.0,1.0,0.0,False,False,False,True,False,True,False,False,3.0,3.0,2.0,1.0,3.0,3.0,2.0,14.0,13.0,12,portuguese
GP,M,17.0,R,GT3,T,2.0,1.0,other,other,,mother,1.0,1.0,0.0,False,False,False,False,False,True,True,False,,4.0,2.0,2.0,4.0,5.0,0.0,12.0,12.0,13,portuguese
GP,M,17.0,,LE3,T,1.0,1.0,health,other,course,mother,2.0,1.0,,False,True,False,True,True,True,True,False,4.0,4.0,4.0,1.0,2.0,5.0,0.0,9.0,10.0,10,portuguese
,F,18.0,U,LE3,A,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,False,True,False,False,False,True,True,True,4.0,3.0,4.0,1.0,3.0,5.0,2.0,12.0,12.0,13,portuguese
